,id,uri,song_name,artist_name,key,mode,danceability,energy,loudness,acousticness,speechiness,instrumentalness,liveness,tempo,valence,duration_ms,time_signature,popularity
3079,0a7BloCiNzLDD9qSQHh5m7,spotify:track:0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",Fall Out Boy,11,0,0.622,0.961,-3.198,0.00523,0.154,0.0,0.0854,114.452,0.449,180267,4,76
3080,7HKez549fwJQDzx3zLjHKC,spotify:track:7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones,5,1,0.631,0.932,-4.142,0.0436,0.0354,0.137,0.0918,122.429,0.971,213067,4,76
3081,3VqHuw0wFlIHcIPWkhIbdQ,spotify:track:3VqHuw0wFlIHcIPWkhIbdQ,Enter Sandman (Remastered),Metallica,6,0,0.566,0.834,-8.412,0.00277,0.0298,0.008,0.0625,123.296,0.621,331560,4,75
3082,6QewNVIDKdSl8Y3ycuHIei,spotify:track:6QewNVIDKdSl8Y3ycuHIei,Even Flow,Pearl Jam,10,0,0.394,0.944,-6.506,0.00178,0.0761,4.54e-06,0.298,105.338,0.265,292581,4,75
3083,1fJFuvU2ldmeAm5nFIHcPP,spotify:track:1fJFuvU2ldmeAm5nFIHcPP,First Date,blink-182,0,1,0.579,0.928,-4.344,0.000715,0.0411,0.0,0.18,95.594,0.882,171533,4,75
3084,6KTv0Z8BmVqM7DPxbGzpVC,spotify:track:6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,KISS,1,1,0.654,0.929,-5.906,0.0468,0.0998,0.0,0.0539,144.774,0.902,168840,4,75
3085,5z6xHjCZr7a7AIcy8sPBKy,spotify:track:5z6xHjCZr7a7AIcy8sPBKy,Smooth Criminal,Alien Ant Farm,9,0,0.653,0.964,-4.261,0.00316,0.0582,0.00512,0.144,126.928,0.87,209267,4,75
3086,5FZxsHWIvUsmSK1IAvm2pp,spotify:track:5FZxsHWIvUsmSK1IAvm2pp,Best of You,Foo Fighters,1,0,0.366,0.94,-5.119,0.000769,0.0696,9.42e-05,0.188,130.198,0.369,255627,4,75
3087,3IV4swNduIRunHREK80owz,spotify:track:3IV4swNduIRunHREK80owz,Rollin' (Air Raid Vehicle),Limp Bizkit,1,1,0.603,0.933,-3.358,0.00591,0.171,0.0,0.206,96.306,0.709,213760,4,75
3088,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,2,1,0.723,0.863,-7.89,0.0383,0.0338,0.0317,0.128,136.302,0.931,222813,4,76
3089,1HNE2PX70ztbEl6MLxrpNL,spotify:track:1HNE2PX70ztbEl6MLxrpNL,In Too Deep,Sum 41,9,1,0.568,0.844,-5.875,0.000189,0.0505,0.0,0.0607,116.046,0.766,207093,4,74
3090,1sTsuZTdANkiFd7T34H3nb,spotify:track:1sTsuZTdANkiFd7T34H3nb,Human,The Killers,10,1,0.557,0.8,-8.477,0.00132,0.0601,0.0012,0.0906,135.47,0.582,245373,4,74
3091,5ZBeML7Lf3FMEVviTyvi8l,spotify:track:5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,The Beatles,2,1,0.482,0.849,-9.198,0.641,0.0452,7.74e-06,0.0414,124.631,0.937,155227,4,74
3092,0tZ3mElWcr74OOhKEiNz1x,spotify:track:0tZ3mElWcr74OOhKEiNz1x,Bulls On Parade,Rage Against The Machine,5,1,0.412,0.919,-7.291,0.0124,0.184,0.0601,0.424,166.367,0.572,229467,4,74
3093,6CDzDgIUqeDY5g8ujExx2f,spotify:track:6CDzDgIUqeDY5g8ujExx2f,Heat Waves,Glass Animals,11,1,0.761,0.525,-6.9,0.44,0.0944,6.7e-06,0.0921,80.87,0.531,238805,4,83
3094,0pdKRp2sUthTPe7RLWpPqQ,spotify:track:0pdKRp2sUthTPe7RLWpPqQ,You're Somebody Else,flora cash,1,1,0.713,0.452,-9.638,0.841,0.0295,0.0038,0.105,102.963,0.235,218883,4,73
3095,4Pg6x9W2ziSJh5iym9XRTB,spotify:track:4Pg6x9W2ziSJh5iym9XRTB,Call Me Lover,Sam Fender,8,0,0.505,0.599,-4.724,0.177,0.0376,0.0,0.078,86.084,0.467,201107,4,58
3096,7zwn1eykZtZ5LODrf7c0tS,spotify:track:7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,The Neighbourhood,7,0,0.551,0.881,-6.099,0.186,0.0542,0.0791,0.152,88.036,0.387,153000,4,82
3097,4lRuRtvftdSSUA7hLP7zAr,spotify:track:4lRuRtvftdSSUA7hLP7zAr,I Found,Amber Run,7,0,0.28,0.317,-12.433,0.879,0.0474,0.00731,0.108,186.471,0.236,274227,3,58
3098,1LzNfuep1bnAUR9skqdHCK,spotify:track:1LzNfuep1bnAUR9skqdHCK,Fade Into You,Mazzy Star,9,1,0.42,0.33,-13.925,0.245,0.0275,0.000679,0.0677,157.143,0.175,295600,3,78
3099,14KP6cmTImZmrcAC5m0Azd,spotify:track:14KP6cmTImZmrcAC5m0Azd,Call Me Back,Young the Giant,7,1,0.75,0.365,-6.741,0.202,0.0372,0.0082,0.122,89.981,0.101,237747,4,55
3100,1rPCgtaIF0CyKRgAwhtpbF,spotify:track:1rPCgtaIF0CyKRgAwhtpbF,Adore,Amy Shark,1,1,0.592,0.438,-10.054,0.193,0.0391,0.0,0.0564,67.445,0.259,185000,4,54
3101,4pR5ZEROnKQpJttWNn5er6,spotify:track:4pR5ZEROnKQpJttWNn5er6,twin flame,Machine Gun Kelly,0,1,0.402,0.27,-8.275,0.46,0.0342,0.0,0.235,140.036,0.123,239212,3,66
3102,7JIuqL4ZqkpfGKQhYlrirs,spotify:track:7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,Paramore,4,1,0.452,0.563,-6.607,0.144,0.0272,0.0,0.143,137.715,0.209,267653,3,73
3103,0xORFaXxl07BtES8IAJ7OD,spotify:track:0xORFaXxl07BtES8IAJ7OD,Youuu,COIN,2,1,0.528,0.619,-6.959,0.0029,0.0282,0.0,0.291,102.951,0.0845,235267,4,50
3104,2nO1DYEg1X5GHi8SSuNJQj,spotify:track:2nO1DYEg1X5GHi8SSuNJQj,Wait for Me,Kings of Leon,9,1,0.488,0.624,-8.357,0.0263,0.0329,0.00223,0.122,116.723,0.308,210133,4,64
3105,25DpvTS4zsmLiVLx8Zv3N0,spotify:track:25DpvTS4zsmLiVLx8Zv3N0,Dream,Imagine Dragons,1,0,0.346,0.509,-7.693,0.674,0.0514,7.97e-05,0.0685,143.437,0.115,258000,4,54
3106,4M9lfUgDeLHu1fL2ZxZSlu,spotify:track:4M9lfUgDeLHu1fL2ZxZSlu,Empire,Of Monsters and Men,5,0,0.504,0.692,-6.32,0.000422,0.0321,0.000761,0.0919,118.96,0.544,260413,4,55
3107,6VhuP99TE6gYNQRJIlAWFD,spotify:track:6VhuP99TE6gYNQRJIlAWFD,Until I Found You,Stephen Sanchez,10,1,0.346,0.5,-6.097,0.757,0.0388,0.0,0.189,202.466,0.191,176667,3,83
3108,5GpEHUNI0T7L7H3DnAaBXh,spotify:track:5GpEHUNI0T7L7H3DnAaBXh,reckless driving,Lizzy McAlpine,0,1,0.532,0.39,-10.495,0.684,0.234,0.0,0.184,199.956,0.431,189247,4,60
3109,5biqRB1iyIH8TWuH2rEsq0,spotify:track:5biqRB1iyIH8TWuH2rEsq0,Unicorn,The Lone Bellow,3,1,0.649,0.681,-7.896,0.385,0.0331,1.03e-05,0.0927,134.005,0.5,246133,4,42
3110,7eIODQbTgKeNawQtowZJEM,spotify:track:7eIODQbTgKeNawQtowZJEM,Love's The Only Way,Cage The Elephant,0,1,0.245,0.331,-8.884,0.639,0.0341,0.0,0.105,72.741,0.101,240547,4,49
3111,5YqdiryRmdAzYFlxo43hAJ,spotify:track:5YqdiryRmdAzYFlxo43hAJ,Missing Piece,Vance Joy,0,1,0.628,0.877,-4.205,0.0155,0.046,5.97e-06,0.113,101.992,0.721,217408,4,68
3112,5mpLcXEsk3jjzLFGuNKk5I,spotify:track:5mpLcXEsk3jjzLFGuNKk5I,Flashed Junk Mind,Milky Chance,11,1,0.839,0.84,-8.721,0.389,0.0474,0.0319,0.114,117.98,0.904,262000,4,61
3113,4SqWKzw0CbA05TGszDgMlc,spotify:track:4SqWKzw0CbA05TGszDgMlc,I Love You So,The Walters,10,1,0.575,0.648,-4.891,0.583,0.0358,0.0,0.115,75.977,0.466,160240,4,87
3114,5I2UElY0XPnPhQhBTxBcq3,spotify:track:5I2UElY0XPnPhQhBTxBcq3,Bloodstream,Stateless,6,0,0.701,0.463,-7.212,0.357,0.0416,0.00306,0.073,139.941,0.352,313800,4,55
3115,6FfLg6FFqhCsrFOaHIGkg0,spotify:track:6FfLg6FFqhCsrFOaHIGkg0,Honeypie,JAWNY,5,0,0.74,0.688,-4.361,0.061,0.0916,0.0,0.138,115.035,0.935,135581,4,73
3116,1HMQmOWrkieKYWlFsjUP3D,spotify:track:1HMQmOWrkieKYWlFsjUP3D,Bloom - Bonus Track,The Paper Kites,1,1,0.591,0.416,-9.794,0.882,0.0246,0.000641,0.112,96.003,0.415,210080,4,75
3117,3XujDGA7LqWSHNQ0PaE7X0,spotify:track:3XujDGA7LqWSHNQ0PaE7X0,Loveless,PVRIS,4,0,0.486,0.374,-9.205,0.667,0.0294,1.16e-06,0.116,88.17,0.255,229467,4,50
3118,2ZtkaadDGzsD1Mpd9TZ6DB,spotify:track:2ZtkaadDGzsD1Mpd9TZ6DB,Be There,Andrew Simple,11,1,0.585,0.442,-10.478,0.896,0.0294,0.00613,0.0907,142.881,0.209,235175,4,44
3119,3pJQY7UuX0DcE8pgLZhCjf,spotify:track:3pJQY7UuX0DcE8pgLZhCjf,Indigo Puff,Sundara Karma,2,1,0.585,0.556,-5.075,0.000686,0.0274,0.000132,0.151,142.144,0.414,231722,4,55
3120,1W2TYUenzUdOOuATtQIWS2,spotify:track:1W2TYUenzUdOOuATtQIWS2,Particles,Nothing But Thieves,11,0,0.522,0.559,-5.151,0.0021,0.0406,1.11e-06,0.219,153.806,0.197,235880,4,56
3121,3WLwkFXJpZ1VpDxAh0DXzz,spotify:track:3WLwkFXJpZ1VpDxAh0DXzz,She's Casual,The Hunna,2,1,0.435,0.591,-6.973,0.0132,0.057,0.0,0.101,129.93,0.0941,183760,4,49
3122,3CAX47TnPqTujLIQTw8nwI,spotify:track:3CAX47TnPqTujLIQTw8nwI,Old Pine,Ben Howard,5,1,0.401,0.364,-10.836,0.45,0.033,0.0503,0.162,129.57,0.224,328507,4,67
3123,0ut7f4KB9sZQ8uhA4HyOMt,spotify:track:0ut7f4KB9sZQ8uhA4HyOMt,Half Your Love,Bahamas,9,0,0.73,0.249,-9.888,0.886,0.0344,0.0,0.096,132.007,0.332,144187,4,56
3124,7n3u7RrzdXGVcclBEp9aSa,spotify:track:7n3u7RrzdXGVcclBEp9aSa,Patience,Chris Cornell,6,0,0.597,0.646,-7.378,0.28,0.0344,0.0,0.111,126.951,0.364,253121,4,57
3125,1NeLwFETswx8Fzxl2AFl91,spotify:track:1NeLwFETswx8Fzxl2AFl91,Something About Us,Daft Punk,9,0,0.875,0.475,-12.673,0.44,0.0986,0.72,0.046,99.958,0.384,232667,4,69
3126,6o4lFpp8OAFhBqGQbWyAob,spotify:track:6o4lFpp8OAFhBqGQbWyAob,Hanging On,Active Child,8,1,0.572,0.535,-8.919,0.284,0.0284,0.0587,0.128,134.962,0.252,321453,4,48
3127,2pFPvMME9cynR1dokBTHJJ,spotify:track:2pFPvMME9cynR1dokBTHJJ,There's No Other Place,Inhaler,2,1,0.336,0.917,-7.041,0.0321,0.0784,0.548,0.097,180.025,0.331,453600,4,43
3128,64Ds8EuwkeGSOeXDzXLRZz,spotify:track:64Ds8EuwkeGSOeXDzXLRZz,sheluvme,Tai Verdes,8,1,0.543,0.677,-5.203,0.514,0.284,1.19e-05,0.239,82.36,0.712,150840,4,64
3129,5njwCYHUhRJbSg22rZ2lHy,spotify:track:5njwCYHUhRJbSg22rZ2lHy,"If You Ever Leave, I'm Coming with You",The Wombats,9,0,0.516,0.877,-5.469,0.000251,0.0755,1.1e-05,0.505,152.017,0.585,169213,4,55
3130,5zzbToGMuEli0E7RVFIhDA,spotify:track:5zzbToGMuEli0E7RVFIhDA,Purple,Hollow Coves,7,1,0.593,0.676,-7.472,0.126,0.026,0.0803,0.091,108.041,0.365,265962,4,54
3131,54F7uOTyfsusa19TjEcHW9,spotify:track:54F7uOTyfsusa19TjEcHW9,Born To Die,JJ Wilde,7,1,0.661,0.699,-5.037,0.0976,0.0392,0.0,0.14,135.04,0.592,172325,4,44
3132,61c96X4Th7oYdSDxIOEV3k,spotify:track:61c96X4Th7oYdSDxIOEV3k,Astronaut (Something About Your Love),Mansionair,5,0,0.735,0.555,-8.738,0.219,0.094,0.00492,0.111,106.057,0.346,202695,4,51
3133,6xJOhSm4SvZwzy3uhWz26O,spotify:track:6xJOhSm4SvZwzy3uhWz26O,The Enemy,Andrew Belle,1,1,0.536,0.89,-5.222,0.078,0.0375,0.0202,0.131,121.974,0.273,286866,4,60
3134,2HQY0sXTrBJCuxqJxbeMWB,spotify:track:2HQY0sXTrBJCuxqJxbeMWB,Cherry,Moose Blood,4,1,0.372,0.247,-12.633,0.896,0.0336,0.00162,0.082,181.763,0.241,159711,4,52
3135,5dH4xnErpUOIDrGySWGkfJ,spotify:track:5dH4xnErpUOIDrGySWGkfJ,Stars Are on Your Side,Ross Copperman,0,1,0.255,0.625,-8.31,0.63,0.0323,0.000211,0.0976,84.611,0.191,218005,4,47
3136,0H9ixDxX35aGRQPzxSpHRx,spotify:track:0H9ixDxX35aGRQPzxSpHRx,Only You Know,Beach House,5,1,0.471,0.708,-6.721,0.177,0.0348,0.928,0.251,120.82,0.122,289827,4,46
3137,7HyvbdOddwXEGzKoLNxhKG,spotify:track:7HyvbdOddwXEGzKoLNxhKG,Litost,X Ambassadors,9,0,0.456,0.459,-8.416,0.0703,0.0356,0.000183,0.11,120.009,0.167,321387,3,48
3138,3QxCvkqWdkMqy3CPxOhZ24,spotify:track:3QxCvkqWdkMqy3CPxOhZ24,"Lover, Please Stay",Nothing But Thieves,1,1,0.269,0.122,-10.408,0.952,0.0334,0.0,0.0915,83.967,0.118,247187,4,53
3139,1ILEK6NRfxoseoPnolRcVA,spotify:track:1ILEK6NRfxoseoPnolRcVA,Holocene,Bon Iver,1,1,0.374,0.304,-14.52,0.943,0.0302,0.298,0.126,147.969,0.147,336613,4,65
3140,0Cgd3CK6D2hhbwmLRvtscH,spotify:track:0Cgd3CK6D2hhbwmLRvtscH,Make It Wit Chu,Queens of the Stone Age,9,1,0.704,0.811,-5.308,0.355,0.0277,0.000189,0.13,91.97,0.578,290493,4,54
3141,01OOLvNYxeSttThtUj8Mor,spotify:track:01OOLvNYxeSttThtUj8Mor,Julia,Colony House,4,1,0.558,0.558,-10.455,0.706,0.0367,6.83e-05,0.27,139.914,0.524,205413,3,43
3142,1xJ8RjDucztPOKB0ek95tf,spotify:track:1xJ8RjDucztPOKB0ek95tf,Honest,The Neighbourhood,6,0,0.578,0.37,-13.379,0.00849,0.0506,0.00937,0.131,96.243,0.0635,237560,4,56
3143,7sZG4nOCgGfXE00SCuyngO,spotify:track:7sZG4nOCgGfXE00SCuyngO,The Way We Say Goodbye,Circa Waves,0,1,0.474,0.536,-8.393,0.00223,0.0286,0.0146,0.0509,125.959,0.0789,243532,4,47
3144,5ocjpwbvnbO2pnAvEa0b2u,spotify:track:5ocjpwbvnbO2pnAvEa0b2u,The Woods,Diamond Thug,7,0,0.571,0.556,-8.413,0.454,0.033,0.0809,0.107,85.009,0.0622,191960,4,40
3145,3WGsYiBXmaT8XyY4Fmry2v,spotify:track:3WGsYiBXmaT8XyY4Fmry2v,Big Jet Plane,Angus & Julia Stone,10,0,0.762,0.387,-8.643,0.239,0.0277,0.00756,0.13,109.959,0.274,239147,4,70
3146,5sRK4Zas7CxB068eUsOoVw,spotify:track:5sRK4Zas7CxB068eUsOoVw,1435,Selfish Things,0,1,0.58,0.354,-9.298,0.0627,0.0264,3.8e-05,0.128,141.983,0.25,292373,4,34
3147,71v8qnPTtFJKKFcyLV2Sjz,spotify:track:71v8qnPTtFJKKFcyLV2Sjz,Loneliness,Aaron Taos,4,1,0.616,0.488,-5.92,0.242,0.0252,0.000287,0.0944,90.067,0.0941,244000,3,42
3148,1gk3FhAV07q9Jg77UxnVjX,spotify:track:1gk3FhAV07q9Jg77UxnVjX,Gooey,Glass Animals,11,0,0.487,0.369,-13.424,0.736,0.0406,3.75e-05,0.0925,183.114,0.106,289307,4,69
3149,429EttO8gs0bDo2SQfUNSm,spotify:track:429EttO8gs0bDo2SQfUNSm,Georgia,Vance Joy,11,1,0.388,0.66,-7.372,0.312,0.0308,0.000307,0.0943,143.554,0.401,230507,4,65
3150,4NEAoEh4hZF1Tgp1QXrUHC,spotify:track:4NEAoEh4hZF1Tgp1QXrUHC,Heart Beat Here,Dashboard Confessional,6,1,0.568,0.302,-7.817,0.21,0.0281,0.0,0.104,83.413,0.214,207200,1,47
3151,7qeuKRyUjXehDIz9FRYiAM,spotify:track:7qeuKRyUjXehDIz9FRYiAM,Shell Suite,Chad Valley,9,1,0.422,0.674,-7.149,0.000325,0.0295,0.21,0.148,94.483,0.248,262213,4,40
3152,6mtTiVREzK3kV0E65MXCZo,spotify:track:6mtTiVREzK3kV0E65MXCZo,Can't Get You Out of My Head,Johnny Goth,8,1,0.396,0.682,-10.828,0.00588,0.0356,0.127,0.12,150.932,0.262,190728,4,42
3153,4JtUz0ZcInSokkKBalijhd,spotify:track:4JtUz0ZcInSokkKBalijhd,Just Say When (Version 2.0),NOTHING MORE,0,1,0.456,0.579,-5.665,0.0898,0.0311,2.48e-06,0.0992,147.28,0.164,224343,4,45
3154,29zvr7PRPQhE8plnBZ44nZ,spotify:track:29zvr7PRPQhE8plnBZ44nZ,FUNERAL GREY,Waterparks,1,0,0.645,0.85,-3.627,0.0202,0.0898,0.0,0.656,145.971,0.961,164138,4,58
3155,3UKIiR93VUGPRcrAmCHU2Y,spotify:track:3UKIiR93VUGPRcrAmCHU2Y,Swing,Josiah and the Bonnevilles,11,1,0.46,0.707,-5.763,0.00239,0.0346,0.0,0.107,167.973,0.539,182973,4,44
3156,1RmbJuUUXafxb6kEZigEcg,spotify:track:1RmbJuUUXafxb6kEZigEcg,Trembling Hands,The Temper Trap,0,1,0.415,0.596,-5.429,0.0571,0.0292,0.000727,0.111,135.243,0.0428,279693,4,37
3157,6NYtqWYqMbnzoEU9jXla80,spotify:track:6NYtqWYqMbnzoEU9jXla80,Taking You There,BROODS,0,1,0.464,0.462,-9.471,0.36,0.0344,0.0149,0.309,117.842,0.293,189081,4,41
3158,3TgMcrV32NUKjEG2ujn9eh,spotify:track:3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),The 1975,1,1,0.618,0.837,-5.338,0.000254,0.0304,0.000378,0.0618,121.227,0.526,248336,4,73
3159,2Y5v72rZR7ym6LRbh5NilJ,spotify:track:2Y5v72rZR7ym6LRbh5NilJ,"Sleepwalking, Pt. I (Acoustic)",Alvarez Kings,0,1,0.396,0.466,-6.106,0.799,0.029,0.0,0.0943,168.053,0.556,201667,4,39
3160,4dI4oscajpdtjpg2dP1x28,spotify:track:4dI4oscajpdtjpg2dP1x28,"Shake, Shake, Shake",Bronze Radio Return,10,1,0.727,0.678,-5.136,0.0807,0.0626,0.000564,0.115,119.957,0.204,163236,4,55
3161,289CYS8Ws26XGrg1dbeY6d,spotify:track:289CYS8Ws26XGrg1dbeY6d,Love Letter - At Home,Death From Above 1979,0,1,0.371,0.202,-13.278,0.87,0.0464,0.000716,0.0983,74.854,0.0681,200081,3,38
3162,6TA5aymvVrtiPVbuAwmPIc,spotify:track:6TA5aymvVrtiPVbuAwmPIc,Scary Love,The Neighbourhood,5,0,0.595,0.636,-5.981,9.45e-05,0.0312,0.0529,0.196,112.008,0.147,222667,4,67
3163,4LDVjxkzOKa7YUxjO1x74S,spotify:track:4LDVjxkzOKa7YUxjO1x74S,Time to Wander,Gypsy & The Cat,2,1,0.556,0.881,-4.624,0.00174,0.0528,0.116,0.0685,135.025,0.115,234173,4,38
3164,4BdGO1CaObRD4La9l5Zanz,spotify:track:4BdGO1CaObRD4La9l5Zanz,Sit Next to Me,Foster The People,6,0,0.638,0.738,-4.976,0.117,0.0292,0.000384,0.689,97.021,0.657,243147,4,70
3165,5nQvUs9YQeg3vshSzydlRw,spotify:track:5nQvUs9YQeg3vshSzydlRw,Free Animal,Foreign Air,5,0,0.577,0.583,-7.257,0.0904,0.0433,0.0,0.0937,80.002,0.406,180213,4,56
3166,3Hvg5tRKsQlX25wYwgMF9p,spotify:track:3Hvg5tRKsQlX25wYwgMF9p,Flowers in Your Hair,The Lumineers,7,1,0.67,0.609,-10.088,0.749,0.0333,6.74e-05,0.227,127.463,0.573,109736,4,68
3167,3SFyR2ii2zKh4BU0QJuJ1G,spotify:track:3SFyR2ii2zKh4BU0QJuJ1G,Simple Pleasures,Jake Bugg,1,0,0.391,0.563,-3.872,0.0717,0.0324,0.0,0.112,157.444,0.222,301715,4,36
3168,08LxaBHzxNSxHdCSitATLW,spotify:track:08LxaBHzxNSxHdCSitATLW,Better Life,Paper Route,1,1,0.548,0.838,-4.981,0.291,0.0363,2.7e-06,0.179,98.007,0.672,286693,4,37
3169,1EuvOdyyzhFUP2z3gfr6xz,spotify:track:1EuvOdyyzhFUP2z3gfr6xz,Hold On,Alabama Shakes,5,1,0.574,0.667,-5.425,0.206,0.0301,0.352,0.0852,88.299,0.546,226187,4,60
3170,5Q6Xzp25aXYxNJ4B6vBkcf,spotify:track:5Q6Xzp25aXYxNJ4B6vBkcf,Luna - 2011 Remaster,The Smashing Pumpkins,9,1,0.574,0.274,-13.553,0.0111,0.0286,0.786,0.123,125.652,0.111,202320,4,58
3171,3yt2uGIGep27Q3vtwMXM7d,spotify:track:3yt2uGIGep27Q3vtwMXM7d,Float,Pacific Air,9,0,0.706,0.65,-7.299,0.069,0.0357,3.45e-06,0.181,120.005,0.625,198987,4,43
3172,0aKWr5K7ydkegVoxd3dBeM,spotify:track:0aKWr5K7ydkegVoxd3dBeM,Want You Like That,Charlotte Sands,8,1,0.469,0.619,-4.72,0.00187,0.0469,0.0,0.219,157.974,0.539,174565,4,47
3173,1P9KM0iwzW8e900blTRJWJ,spotify:track:1P9KM0iwzW8e900blTRJWJ,I Must Be In Love,Aaron Taos,0,1,0.577,0.687,-6.389,0.133,0.0365,0.000212,0.126,143.994,0.316,166834,4,42
3174,2jOdSehOmeHwPbO4q7c4IP,spotify:track:2jOdSehOmeHwPbO4q7c4IP,My Heart's Always Yours,Arkells,0,1,0.551,0.753,-8.066,4.78e-05,0.031,0.207,0.103,118.946,0.422,253602,4,40
3175,3qZwJ1SiY32JW70JqgiFbY,spotify:track:3qZwJ1SiY32JW70JqgiFbY,The Birthday Party,The 1975,2,1,0.639,0.468,-9.736,0.075,0.0317,0.374,0.169,134.077,0.521,277897,4,46
3176,7vEeYo34dX7geZhQVotCJi,spotify:track:7vEeYo34dX7geZhQVotCJi,Weekends,Amy Shark,11,1,0.28,0.772,-5.509,0.0423,0.141,4.58e-05,0.0725,153.034,0.356,190640,3,46
3177,522YBf6WqBwJVAe7oHLymu,spotify:track:522YBf6WqBwJVAe7oHLymu,Seasons (Waiting on You),Future Islands,10,1,0.498,0.721,-5.232,0.136,0.0282,0.699,0.0933,140.022,0.589,226440,4,62
3178,2DHDuADAHoUW6n0z80RLQF,spotify:track:2DHDuADAHoUW6n0z80RLQF,Pieces,Andrew Belle,6,0,0.494,0.652,-5.863,0.0754,0.0314,0.00256,0.125,137.018,0.298,241119,4,58
3179,71BRpopwW5EPyj7dLaKEWn,spotify:track:71BRpopwW5EPyj7dLaKEWn,Missing You,DWNTWN,11,1,0.381,0.698,-8.561,0.0695,0.0447,0.000132,0.104,131.643,0.344,225520,4,38
3180,29jtZGdgpE2lWm2mkIt6HS,spotify:track:29jtZGdgpE2lWm2mkIt6HS,Mess Is Mine,Vance Joy,7,1,0.595,0.723,-8.256,0.047,0.0349,0.0286,0.0995,108.043,0.272,223640,1,66
3181,3O2pB9JHreUZ9F83qSNmu8,spotify:track:3O2pB9JHreUZ9F83qSNmu8,If I Get High,Nothing But Thieves,4,1,0.441,0.57,-5.584,0.0104,0.032,0.0146,0.123,139.876,0.117,206560,4,54
3182,5iHK8VI9XkJJdXQHCBXeM4,spotify:track:5iHK8VI9XkJJdXQHCBXeM4,Will Do,TV On The Radio,2,0,0.563,0.857,-3.454,0.0146,0.0364,0.00818,0.0681,79.979,0.422,224987,4,56
3183,4UTl2IO4zwZkU4KXbShgUg,spotify:track:4UTl2IO4zwZkU4KXbShgUg,Dreaming My Dreams,The Cranberries,0,1,0.313,0.219,-16.187,0.145,0.0312,0.000168,0.084,124.609,0.437,217000,3,51
3184,3ypXaNibspfxvUIKpzUkfz,spotify:track:3ypXaNibspfxvUIKpzUkfz,Echo,Incubus,2,1,0.588,0.543,-10.596,0.182,0.0268,0.000516,0.11,135.95,0.21,214333,4,54
3185,1DjjssAfCcElLoXDVRLq0Q,spotify:track:1DjjssAfCcElLoXDVRLq0Q,YOU,Morgan Saint,8,1,0.385,0.413,-11.058,0.841,0.0696,0.000968,0.128,143.225,0.153,231813,4,45
3186,5iRNyVceIz0DTdpSafiBM8,spotify:track:5iRNyVceIz0DTdpSafiBM8,All For You,Night Riots,2,1,0.476,0.861,-4.09,0.0107,0.057,1.72e-06,0.0778,140.893,0.426,235334,3,39
3187,688DZF6e1MH5Uf409dwaHm,spotify:track:688DZF6e1MH5Uf409dwaHm,The Wilhelm Scream,James Blake,7,1,0.546,0.291,-12.252,0.784,0.138,0.931,0.0894,169.959,0.363,273840,4,49
3188,5wU6jk9kxYzFGUpeE6T2Q5,spotify:track:5wU6jk9kxYzFGUpeE6T2Q5,Crystals,Of Monsters and Men,0,1,0.581,0.747,-7.207,0.00202,0.0303,0.000449,0.109,132.195,0.325,243520,4,60
3189,5M7IGym8CgSVOMNvDAGheL,spotify:track:5M7IGym8CgSVOMNvDAGheL,Guru,Coast Modern,3,1,0.76,0.674,-6.425,0.231,0.0411,0.0027,0.0728,140.022,0.797,204067,4,59
3190,3KrujCpaooRF2xXc7cfULh,spotify:track:3KrujCpaooRF2xXc7cfULh,The Ghost Who Walks,Karen Elson,0,0,0.475,0.765,-5.914,0.239,0.0455,0.0191,0.0831,90.077,0.328,182027,4,38
3191,3p0rvHL2zfHAlXAgnHC4GI,spotify:track:3p0rvHL2zfHAlXAgnHC4GI,Don't Move,Phantogram,5,0,0.558,0.642,-5.206,7.19e-05,0.0321,0.00746,0.201,99.977,0.482,258187,4,55
3192,28POcTYQKfkjz6qTIvtjG1,spotify:track:28POcTYQKfkjz6qTIvtjG1,On Call,Kings of Leon,7,1,0.307,0.791,-5.408,0.0285,0.119,0.000804,0.395,193.356,0.141,201800,4,59
3193,7DbdUf8aHSYoliSjO6LZv6,spotify:track:7DbdUf8aHSYoliSjO6LZv6,"Sex, Drugs, Etc.",Beach Weather,4,0,0.572,0.839,-5.083,0.013,0.0377,0.00976,0.522,143.969,0.465,196784,4,89
3194,0y60itmpH0aPKsFiGxmtnh,spotify:track:0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,WILLOW,3,0,0.764,0.705,-5.279,0.0371,0.0278,1.94e-05,0.0943,101.003,0.672,196520,4,83
3195,79EkGysjP2dL5GdpeQjRxT,spotify:track:79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,Coyote Theory,9,1,0.306,0.664,-6.07,0.432,0.0276,7.5e-06,0.135,158.283,0.321,242010,4,81
